id;place;rapport;date;M1;M2;M3;M4;allocation;Hippodrome;nbPartants;idHippodrome;nDistance;nAllocation;idFerrure;idJockey;nbPartants;rPoids;idOeillere;iCote
112364;1;1.6;23-02-2020;Da;3a;1a;12a;350000;Vincennes;13;Vincennes;2100;350000;1;143;16;0;0;23
112365;1;1.4;23-02-2020;2a;2a;12a;1a;80000;Vincennes;15;Vincennes;2700;80000;2;2;8;0;0;2
112366;1;1.9;23-02-2020;2a;15a;3a;10a;58000;Vincennes;16;Vincennes;2700;67000;2;143;16;0;0;3
112367;1;2.1;23-02-2020;11a;1a;11a;3a;38000;Vincennes;14;Vincennes;2700;38000;2;28;15;0;0;11
112368;0;0;23-02-2020;8a;1a;1a;1a;11000;Vincennes;16;Vire;2825;15000;2;9232;15;0;0;
112369;0;0;23-02-2020;1m;3a;2a;3a;37000;Vincennes;16;Vincennes;2100;33000;2;143;18;0;0;5
112377;1;2.3;23-02-2020;1a;Aa;6a;9a;16000;Nantes;15;Graignes;2700;15000;2;618;14;0;0;12
112378;0;0;23-02-2020;4a;5a;Da;Da;18000;Nantes;16;Nantes;2275;13000;0;156;13;0;0;
112379;1;1.9;23-02-2020;4m;2a;8a;4a;18000;Nantes;13;Pontchâteau;2800;15000;0;6182;15;0;0;18
112380;0;0;23-02-2020;4a;11a;1a;1a;18000;Nantes;15;Cherbourg;2625;13000;5;17360;12;0;0;
112382;0;0;23-02-2020;16a;13a;5a;4a;23000;Nantes;16;Angers;3125;17000;0;18267;18;0;0;46
112407;1;2.3;24-02-2020;Da;3a;6a;6a;17000;Pontchâteau;14;Laval;2225;18000;2;170;13;0;0;8
112409;1;1.7;24-02-2020;1a;6a;4a;Da;19000;Pontchâteau;14;Nantes;3000;21000;0;2415;11;0;0;6
112410;1;1.2;24-02-2020;1a;6a;Da;Da;17000;Pontchâteau;11;Vincennes;2850;29000;0;4;13;0;0;4
112411;1;2.1;24-02-2020;1a;4a;5a;4a;17000;Pontchâteau;12;Châteaubriant;2300;17000;2;70;16;0;0;3
112412;1;1.9;24-02-2020;1a;1a;2a;Da;30000;Pontchâteau;18;Pontchâteau;2800;16000;0;554;18;0;0;2
112413;1;2.5;24-02-2020;Da;Dm;Dm;4a;18000;Le Croisé-Laroche;16;Chartres;2800;17000;2;360;16;0;0;3
112414;1;1.3;24-02-2020;2a;1a;3a;3a;18000;Le Croisé-Laroche;16;Graignes;2700;19000;2;37;18;0;0;4
112415;0;0;24-02-2020;12a;2a;6a;1a;18000;Le Croisé-Laroche;16;Laval;2875;21000;2;619;18;0;0;
112416;1;1.5;24-02-2020;4a;4a;2a;3a;18000;Le Croisé-Laroche;14;Vincennes;2850;29000;2;143;16;0;0;5
112417;1;1.7;24-02-2020;1a;Da;Da;2a;16000;Le Croisé-Laroche;12;Saint-Brieuc;2575;13000;0;37;14;0;0;3
112418;0;0;24-02-2020;5a;6a;7a;Da;16000;Le Croisé-Laroche;12;Mauquenchy;2850;16000;0;8;14;0;0;4
112445;0;0;25-02-2020;1a;Da;9a;2a;22000;Cagnes-sur-Mer;11;Cagnes-sur-Mer;2925;19000;2;1931;13;0;0;2
112446;0;0;25-02-2020;9a;1a;5a;9a;29000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2925;29000;0;713;17;0;0;63
112447;1;2;25-02-2020;4a;1a;1a;8a;25000;Cagnes-sur-Mer;11;Cagnes-sur-Mer;2925;28000;0;707;6;0;0;6
112448;0;0;25-02-2020;1a;1a;1a;3a;25000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2700;25000;2;3;10;0;0;2
112450;1;1.4;25-02-2020;1a;3a;10a;5a;29000;Cagnes-sur-Mer;12;Cagnes-sur-Mer;2150;25000;2;504;16;0;0;2
112451;0;0;25-02-2020;8a;7a;6a;8a;12000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2925;19000;2;504;13;0;0;11
112452;0;0;25-02-2020;1a;3a;Da;3a;29000;Cagnes-sur-Mer;6;Cagnes-sur-Mer;2925;21000;0;719;7;0;0;4
112453;0;0;25-02-2020;Da;1a;9a;2a;10000;Kuurne;12;Agen;2625;41000;2;1931;11;0;0;6
112454;1;2.1;25-02-2020;10a;4a;1a;2a;3000;Kuurne;16;Mons;2300;6000;0;1748;14;0;0;11
112455;0;0;25-02-2020;1a;5a;1a;3a;3500;Kuurne;11;Mons;2300;4200;0;521;11;0;0;1
112456;1;1.7;25-02-2020;1a;1a;6a;0a;3000;Kuurne;16;Kuurne;2300;2000;0;524;14;0;0;
112457;1;1.6;26-02-2020;3a;1a;Da;Da;51000;Vincennes;16;Vincennes;2700;51000;2;143;16;0;0;3
112458;0;0;26-02-2020;Da;Da;Da;8a;44000;Vincennes;9;Vincennes;2700;36000;0;3282;13;0;0;23
112460;1;1.4;26-02-2020;2a;1a;Da;4a;44000;Vincennes;10;Vincennes;2700;36000;0;3282;9;0;0;2
112461;1;1.7;26-02-2020;5a;9a;8a;Da;33000;Vincennes;12;Vincennes;2100;33000;0;143;14;0;0;31
112462;1;1.4;26-02-2020;3a;Da;1a;2a;44000;Vincennes;14;Vincennes;2100;53000;2;17955;10;0;0;2
112464;1;1.3;26-02-2020;1a;6a;2a;13a;50000;Vincennes;12;Vincennes;2700;43000;2;4;16;0;0;6
112476;0;0;26-02-2020;1a;Da;6a;1a;18000;Mauquenchy;14;Châteaubriant;2400;13000;0;3769;13;0;0;4
112477;1;2.5;26-02-2020;Da;Da;Da;1a;18000;Mauquenchy;13;Agen;2575;18000;1;8834;16;0;0;10
112478;1;1.9;26-02-2020;1a;9a;Da;0a;18000;Mauquenchy;14;Graignes;2700;17000;2;149;14;0;0;2
112479;0;0;26-02-2020;5a;Da;10a;1Dista;26000;Mauquenchy;18;Nantes;3000;21000;0;937;11;0;0;
112480;1;1.4;26-02-2020;3a;5a;7a;4a;18000;Mauquenchy;18;Cherbourg;2625;15000;0;156;16;0;0;
112483;0;0;26-02-2020;3a;3a;6a;Da;6000;Mauquenchy;16;Vire;2825;22000;2;14;18;0;0;36
112488;0;0;27-02-2020;1a;1a;1a;3a;67000;Vincennes;16;Vincennes;2850;90000;2;6;13;0;0;3
112490;1;1.4;27-02-2020;Aa;2a;1a;1a;38000;Vincennes;9;Cagnes-sur-Mer;2925;22000;0;1241;13;0;0;6
112492;1;1.6;27-02-2020;2a;1a;6a;8a;44000;Vincennes;12;Vincennes;2850;44000;5;238;13;0;0;12
112493;1;1.6;27-02-2020;3a;1a;3a;1a;80000;Vincennes;12;Vincennes;2100;80000;2;10;11;0;0;3
112495;0;0;27-02-2020;4a;2a;3a;1a;50000;Vincennes;16;Vincennes;2850;43000;5;22;14;0;0;12
112519;1;1.5;28-02-2020;Da;13a;3a;3a;53000;Cagnes-sur-Mer;15;Vincennes;2100;80000;2;3;16;0;0;5
112522;1;1.6;28-02-2020;7a;3a;5a;6a;25000;Cagnes-sur-Mer;14;Vincennes;2850;44000;2;219;13;0;0;15
112523;1;1.4;28-02-2020;3a;9a;12a;7a;28000;Cagnes-sur-Mer;12;Cagnes-sur-Mer;2925;25000;0;15;10;0;0;25
112524;1;2.3;28-02-2020;1a;Da;2m;10a;44000;Cagnes-sur-Mer;12;Vincennes;2700;44000;2;3291;12;0;0;17
112525;1;1.4;28-02-2020;Da;2a;Da;4a;28000;Cagnes-sur-Mer;14;Cagnes-sur-Mer;2150;25000;0;736;11;0;0;25
112526;0;0;28-02-2020;2a;1a;1a;5a;33000;Cagnes-sur-Mer;13;Saint-Galmier;2000;26000;0;744;13;0;0;3
112540;1;2.1;28-02-2020;8a;5a;4a;10a;18000;Laval;14;Argentan;2800;16000;0;156;16;0;0;3
112541;0;0;28-02-2020;4a;1a;3a;9a;16000;Laval;16;Graignes;2700;17000;0;2442;14;0;0;5
112542;1;1.7;28-02-2020;3Da;Dm;3a;2m;31000;Laval;16;Vincennes;2850;43000;2;4;15;0;0;23
112543;0;0;28-02-2020;6a;3a;1a;Da;18000;Laval;18;Cordemais;2825;13000;1;170;13;0;0;
112546;1;1.7;28-02-2020;12a;5a;10a;0a;6000;Laval;16;Saint-Brieuc;3150;22000;0;18876;18;0;0;80
112547;1;1.8;28-02-2020;2a;5a;9a;1a;5500;Wolvega;15;Wolvega;2100;5500;0;8173;10;0;0;4
112548;1;1.3;28-02-2020;1a;1a;1a;Da;10000;Wolvega;14;Wolvega;2100;5000;2;1171;12;0;0;1
112550;1;1.1;28-02-2020;1a;1a;1a;1a;5500;Wolvega;10;Wolvega;2100;8800;0;7706;11;0;0;2
112551;1;1.9;29-02-2020;1a;Da;3a;8a;33000;Vincennes;14;Vincennes;2700;29000;1;34;14;0;0;3
112553;0;0;29-02-2020;15a;1a;10a;2a;58000;Vincennes;15;Vincennes;2700;67000;0;10611;16;0;0;68
112555;1;1.1;29-02-2020;5Da;2a;2a;1a;90000;Vincennes;10;Vincennes;2700;90000;2;17955;8;0;0;6
112556;1;1.6;29-02-2020;1a;1a;2a;5a;44000;Vincennes;15;Vincennes;2700;38000;2;17495;15;0;0;4
112557;1;1.1;29-02-2020;2a;1a;1a;1a;200000;Vincennes;8;Vincennes;2100;350000;2;3291;16;0;0;2
112558;0;0;29-02-2020;1a;7a;6a;4a;44000;Vincennes;9;Vincennes;2700;38000;2;6;12;0;0;9
112559;1;1.9;29-02-2020;6a;5a;9a;3a;37000;Vincennes;13;Vincennes;2850;50000;2;31;13;0;0;10
112574;0;0;29-02-2020;3a;2a;1a;3a;19000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2925;22000;2;1822;15;0;0;6
112575;1;1.5;29-02-2020;3a;4a;9a;Da;25000;Cagnes-sur-Mer;9;Cagnes-sur-Mer;2925;25000;1;71;11;0;0;7
112576;0;0;29-02-2020;1a;1a;1a;8a;39000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2925;44000;2;553;15;0;0;4
112577;1;2.2;29-02-2020;6a;1a;3a;Da;22000;Cagnes-sur-Mer;14;Cagnes-sur-Mer;2925;22000;0;8725;15;0;0;37
112578;0;0;29-02-2020;1a;Da;6a;1a;6000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;6000;2;65;13;0;0;9
112579;1;1.3;29-02-2020;4a;5a;4a;3a;12000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2150;12000;2;21315;13;0;0;4
112580;1;1.5;29-02-2020;10a;3a;1a;2a;33000;Cagnes-sur-Mer;7;Cagnes-sur-Mer;2150;26000;0;21315;15;0;0;8
112600;1;1.5;01-03-2020;2a;4a;4a;2a;6000;Agen;16;Toulouse;2950;6000;2;9114;15;0;0;2
112602;1;1.4;01-03-2020;1a;9a;1a;Da;18000;Agen;15;Bordeaux - Le Bouscat;2650;14000;2;411;13;0;0;6
112603;1;5.3;01-03-2020;Da;1a;Da;Da;20000;Agen;16;Agen;2050;13000;1;6291;13;0;0;
112604;0;0;01-03-2020;4a;2a;4a;2a;20000;Agen;18;Vincennes;2850;37000;2;6;16;0;0;23
112605;1;1.4;01-03-2020;10a;1a;5a;Da;27000;Agen;16;Toulouse;2950;27000;0;2194;16;0;0;57
112606;1;1.2;01-03-2020;1a;Da;3a;1a;49000;Agen;14;Vire;2825;29000;1;6291;18;0;0;2
112617;1;1.9;02-03-2020;12a;3a;5a;8a;32000;Caen;16;Vincennes;2850;50000;0;890;16;0;0;92
112620;0;0;02-03-2020;Da;4a;8a;2a;18000;Caen;17;Vincennes;2700;29000;1;17495;14;0;0;7
112622;1;1.9;02-03-2020;3a;1a;4a;1a;20000;Caen;16;Pontchâteau;2800;17000;0;1785;12;0;0;6
112623;1;2.3;02-03-2020;Da;3a;1a;2a;26000;Caen;14;Toulouse;2150;21000;0;17998;13;0;0;2
112624;0;0;02-03-2020;3a;2a;1a;2a;23000;Caen;16;Vincennes;2700;44000;1;34;14;0;0;4
112667;1;1.9;03-03-2020;1a;1a;6a;7a;19000;Cagnes-sur-Mer;16;Cagnes-sur-Mer;2925;19000;2;504;14;0;0;5
112668;0;0;03-03-2020;4a;2a;Da;9a;6000;Cagnes-sur-Mer;14;Cagnes-sur-Mer;2925;25000;1;719;11;0;0;20
112669;1;1.6;03-03-2020;1a;5a;2a;8a;19000;Cagnes-sur-Mer;13;Cagnes-sur-Mer;2925;22000;2;1822;12;0;0;13
112670;0;0;03-03-2020;1a;1a;Dm;1a;19000;Cagnes-sur-Mer;15;Lyon-La Soie;2700;19000;1;983;18;0;0;1
112671;1;2.2;03-03-2020;1a;5a;11a;3a;29000;Cagnes-sur-Mer;15;Cagnes-sur-Mer;2925;29000;1;719;15;0;0;8
112675;1;1.6;03-03-2020;1a;1a;Da;4a;15000;Mons;16;Mons;2300;5000;2;1316;14;0;0;1
112676;1;1.4;03-03-2020;4a;1a;3a;2a;15000;Mons;14;Mons;2300;5000;0;8403;9;0;0;
112677;1;1.2;03-03-2020;1a;1a;1a;Da;15000;Mons;15;Mons;2300;4500;5;9161;8;0;0;
112679;1;2;04-03-2020;6a;1a;1a;1a;85000;Amiens;16;Vincennes;2700;67000;2;44;16;0;0;2
112680;0;0;04-03-2020;7a;2a;1a;Da;8000;Amiens;16;Vincennes;2700;37000;2;1269;16;0;0;10
112682;1;1.9;04-03-2020;0a;Da;2a;Da;16000;Amiens;14;Le Croisé-Laroche;2700;18000;2;1573;16;0;0;8
112684;1;1.5;04-03-2020;4a;Da;4a;1a;15000;Amiens;12;Vincennes;2700;29000;2;44;14;0;0;3
112685;0;0;04-03-2020;3a;Da;6a;6a;23000;Amiens;16;Châteaubriant;2400;15000;0;1599;13;0;0;
112686;0;0;04-03-2020;3a;6a;10a;3a;19000;Amiens;10;Nantes;3000;14000;0;15391;11;0;0;
112698;1;1.6;04-03-2020;6a;6a;6a;Da;17000;Saint-Galmier;16;Cagnes-sur-Mer;2925;19000;0;5877;13;0;0;29
112699;0;0;04-03-2020;5a;5a;5a;5a;23000;Saint-Galmier;12;Agen;2625;24000;2;450;11;0;0;21
112700;0;0;04-03-2020;6a;Da;9a;Dm;22000;Saint-Galmier;13;Cagnes-sur-Mer;2925;25000;0;5876;11;0;0;116
112701;1;1.5;04-03-2020;1a;1a;9a;Da;23000;Saint-Galmier;18;Toulouse;2750;20000;2;983;13;0;0;2
112702;1;1.5;04-03-2020;1a;2a;12a;12a;19000;Saint-Galmier;18;Saint-Galmier;2650;17000;1;1511;16;0;0;4
112703;1;1.8;04-03-2020;Da;1a;1a;8a;17000;Saint-Galmier;16;Toulouse;2150;21000;2;7536;13;0;0;6
112710;0;0;05-03-2020;7m;3m;Dm;Da;32000;Caen;16;Vincennes;2700;53000;0;149;10;0;0;33
112711;0;0;05-03-2020;4a;8a;3a;9a;31000;Caen;16;Vincennes;2700;80000;5;2043;10;0;0;119
112713;0;0;05-03-2020;Da;3a;7a;6a;18000;Caen;14;Vincennes;2850;29000;0;151;14;0;0;8
112715;1;1.4;05-03-2020;3a;5a;Da;Da;20000;Caen;16;Graignes;2700;17000;0;1899;14;0;0;7
112717;0;0;05-03-2020;2a;Da;Da;7a;26000;Caen;11;Vire;2825;22000;2;1931;18;0;0;6
112732;0;0;05-03-2020;3a;8a;5a;4a;20000;Laval;15;Laval;2875;18000;0;6944;14;0;0;17
112733;1;1.9;05-03-2020;7a;4a;4a;Dm;23000;Laval;18;Vincennes;2700;43000;2;1269;16;0;0;18
112734;0;0;05-03-2020;Da;Da;2a;3a;31000;Laval;18;Vincennes;2850;37000;2;6;13;0;0;4
112735;1;1.5;05-03-2020;3a;1a;1a;Dm;18000;Laval;16;Mauquenchy;2850;18000;1;48;14;0;0;3
112754;0;0;06-03-2020;1a;Da;Da;3a;17000;Cordemais;10;Laval;2225;13000;0;37;14;0;0;8
112755;0;0;06-03-2020;Da;1a;2a;1a;6000;Cordemais;16;Vincennes;2850;14000;2;8968;16;0;0;3
112756;0;0;06-03-2020;4a;5a;6a;6a;22000;Cordemais;16;Angers;3125;17000;2;623;18;0;0;4
112758;1;1.2;06-03-2020;2a;3a;2a;3a;30000;Cordemais;17;Toulouse;2950;27000;2;497;16;0;0;2
112760;1;3.7;06-03-2020;1a;1a;4a;1a;19000;Cordemais;18;Nantes;3000;14000;0;18621;15;0;0;3
112763;0;0;06-03-2020;Dm;3m;5a;12a;42000;Enghien;16;Vincennes;2700;43000;5;238;16;0;0;26
112764;0;0;06-03-2020;1a;5a;1a;1a;37000;Enghien;13;Turin;1600;9900;2;1703;6;0;0;
112765;0;0;06-03-2020;3m;1m;7a;10a;51000;Enghien;16;Vincennes;2850;37000;2;169;12;0;0;92
112766;1;1.9;06-03-2020;8a;3a;3a;9a;33000;Enghien;14;Vincennes;2700;38000;2;10;15;0;0;21
112769;1;3.1;06-03-2020;2a;Da;Da;Da;10000;Enghien;16;Maure-de-Bretagne;2850;16000;0;4747;18;0;0;
112770;1;1.1;06-03-2020;1a;1a;4a;1a;10000;Wolvega;12;Wolvega;2600;2500;5;8173;9;0;0;
112771;1;1.1;06-03-2020;1a;1a;Da;1a;6000;Wolvega;9;Wolvega;2600;6000;2;784;9;0;0;1
112772;0;0;06-03-2020;5a;2a;3a;4a;6600;Wolvega;8;Wolvega;2600;11000;0;1181;8;0;0;6
112791;1;1.4;07-03-2020;3a;4a;1a;Da;20000;Caen;12;Vincennes;2850;33000;2;3291;10;0;0;4
112793;0;0;07-03-2020;Da;Da;3a;2a;20000;Caen;18;Laval;2875;18000;0;18720;18;0;0;87
112794;1;1.6;07-03-2020;3a;Da;7a;7a;23000;Caen;13;Mauquenchy;2850;20000;2;1916;18;0;0;20
112795;1;1.6;07-03-2020;4a;1a;11a;2a;31000;Caen;18;Vincennes;2100;51000;2;1599;16;0;0;17
112796;0;0;07-03-2020;3a;Da;3a;4a;20000;Le Croisé-Laroche;16;Vincennes;2700;33000;1;8205;9;0;0;12
112797;1;1.9;07-03-2020;Da;3a;5a;Da;30000;Le Croisé-Laroche;11;Vincennes;2700;50000;2;6;12;0;0;8
112798;1;1.9;07-03-2020;7a;3a;4a;2a;31000;Le Croisé-Laroche;16;Vincennes;2100;200000;2;37;17;0;0;73
112799;1;1.4;07-03-2020;1a;1a;1a;4a;18000;Le Croisé-Laroche;14;Cagnes-sur-Mer;2150;6000;2;21194;11;0;0;2
112800;1;2;07-03-2020;5m;Dm;1Dm;Da;16000;Le Croisé-Laroche;11;Pontchâteau;2800;15000;0;1060;15;0;0;14
112803;1;1.3;07-03-2020;1a;1a;1a;1a;6000;Le Croisé-Laroche;16;Amiens;2900;6000;5;1316;14;0;0;3
112808;1;1.3;08-03-2020;1a;1a;1a;6a;45000;Cagnes-sur-Mer;8;Cagnes-sur-Mer;2925;35000;1;6;7;0;0;1
112809;1;1.1;08-03-2020;2a;1a;1a;7a;45000;Cagnes-sur-Mer;11;Cagnes-sur-Mer;2925;39000;1;3;6;0;0;2
112810;0;0;08-03-2020;2a;2a;1a;1a;28000;Cagnes-sur-Mer;12;Cagnes-sur-Mer;2150;25000;2;5876;11;0;0;3
112811;0;0;08-03-2020;1a;Da;5a;4a;44000;Cagnes-sur-Mer;14;Vincennes;2850;50000;0;9143;16;0;0;13
112812;1;1.6;08-03-2020;Da;3a;7a;1a;170000;Cagnes-sur-Mer;11;Vincennes;2700;900000;2;28;18;0;0;93
112813;0;0;08-03-2020;1a;1a;Da;3a;45000;Cagnes-sur-Mer;8;Cagnes-sur-Mer;2925;39000;1;3383;6;0;0;2
112814;1;1.7;08-03-2020;7a;1a;1a;1a;33000;Cagnes-sur-Mer;12;Cagnes-sur-Mer;2925;39000;2;553;13;0;0;2
112816;1;1.3;08-03-2020;3a;2a;1a;6a;45000;Cagnes-sur-Mer;8;Cagnes-sur-Mer;2925;29000;0;504;6;0;0;6
112829;1;1.5;08-03-2020;1a;4a;9a;2a;23000;Graignes;14;Graignes;2700;17000;0;29;13;0;0;1
112830;0;0;08-03-2020;4a;7a;Da;3a;17000;Graignes;14;Graignes;2700;13000;2;17367;16;0;0;
112831;1;1.7;08-03-2020;1a;3a;9a;13a;17000;Graignes;14;Graignes;2700;17000;2;290;14;0;0;4
112833;0;0;08-03-2020;1a;9a;Da;3a;15000;Graignes;14;Le Croisé-Laroche;2825;16000;2;558;12;0;0;2
112851;1;1.2;09-03-2020;2a;2a;2a;1a;18000;Bordeaux  Le Bouscat;15;Bordeaux - Le Bouscat;2550;18000;2;825;13;0;0;4
112852;0;0;09-03-2020;3a;2a;11a;2a;18000;Bordeaux  Le Bouscat;18;Mauquenchy;2850;18000;1;220;17;0;0;3
112853;1;1.9;09-03-2020;Aa;Da;1a;0a;20000;Bordeaux  Le Bouscat;17;Amiens;2400;15000;2;34;14;0;0;3
112854;0;0;09-03-2020;Da;1a;1a;Da;24000;Bordeaux  Le Bouscat;10;Vincennes;2700;36000;0;153;13;0;0;22
112855;1;3.9;09-03-2020;Da;Da;1a;1a;24000;Bordeaux  Le Bouscat;16;Bordeaux - Le Bouscat;2650;26000;0;6291;15;0;0;4
112857;0;0;09-03-2020;2a;1a;6a;4a;23000;Bordeaux  Le Bouscat;11;Vincennes;2100;53000;0;143;11;0;0;15
112858;1;1.3;09-03-2020;1a;2a;2a;2a;36000;Bordeaux  Le Bouscat;17;Agen;2575;24000;2;18480;13;0;0;2
112878;0;0;10-03-2020;2a;1a;2a;4a;7440;Avenches;12;Avenches;2400;15000;0;2988;6;0;0;1
112879;0;0;10-03-2020;12a;Da;8a;9a;7440;Avenches;13;Saint-Brieuc;3150;17000;0;17368;18;0;0;146
112880;1;1.2;10-03-2020;2a;1a;Da;2a;7440;Avenches;13;Avenches;2350;8000;1;2236;10;0;0;3
112881;1;1.3;10-03-2020;2a;3a;2a;3a;7440;Avenches;11;Avenches;2400;8000;0;3144;9;0;0;6
112890;0;0;10-03-2020;1a;Da;3a;9a;37000;Enghien;16;Vincennes;2850;37000;1;360;11;0;0;4
112892;1;1.4;10-03-2020;1a;8a;5a;2a;37000;Enghien;13;Vincennes;2850;43000;2;34;15;0;0;13
112893;1;1.6;10-03-2020;1a;10a;10a;1a;33000;Enghien;16;Vincennes;2850;29000;2;8205;14;0;0;7
112894;0;0;10-03-2020;2a;Da;Da;Da;33000;Enghien;10;Vincennes;2700;27000;0;8205;11;0;0;5
112895;0;0;10-03-2020;Da;1a;3a;9a;18000;Enghien;16;Cholet;2800;19000;2;9189;17;0;0;
112896;0;0;10-03-2020;1a;3a;1a;5a;10000;Enghien;14;Cherbourg;2625;5000;0;7940;16;0;0;2
112897;0;0;10-03-2020;5a;1a;3a;1a;4500;Mons;14;Mons;2300;15000;0;1189;16;0;0;7
112898;1;2;10-03-2020;3a;2a;1a;2a;2500;Mons;13;Kuurne;1800;1300;0;5010;13;0;0;
112899;1;1.7;10-03-2020;Da;1a;Da;Da;5000;Mons;9;Toulouse;2150;20000;1;819;10;0;0;5
112900;1;1.1;10-03-2020;9a;7a;1a;2a;4500;Mons;11;Vincennes;2100;60000;0;34;14;0;0;13
112908;1;1.4;11-03-2020;3a;1a;3a;10a;49000;Laval;16;Vincennes;2100;80000;1;34;16;0;0;10
112909;0;0;11-03-2020;4Da;2a;7a;2a;6000;Laval;16;Cordemais;2650;15000;2;7247;16;0;0;
112912;0;0;11-03-2020;1a;2a;4a;1a;18000;Laval;16;Vire;2700;17000;1;11;15;0;0;5
112913;1;1.5;11-03-2020;2a;6a;6a;Da;27000;Laval;16;Vincennes;2700;50000;2;1931;16;0;0;27
112915;1;2.3;11-03-2020;1a;7a;5a;1a;20000;Laval;16;Vincennes;2850;29000;2;360;11;0;0;1
112934;1;1.6;11-03-2020;2a;0a;7a;7a;5000;Wolvega;14;Wolvega;2600;5000;0;10102;13;0;0;66
112935;1;1.4;11-03-2020;2a;2a;2a;1a;11000;Wolvega;13;Wolvega;2600;10000;0;10102;14;0;0;5
112937;0;0;11-03-2020;1a;1a;8a;1a;6000;Wolvega;8;Wolvega;2100;6000;0;655;9;0;0;1
112938;1;1.1;11-03-2020;1a;1a;1a;1a;2200;Wolvega;8;Wolvega;2100;5500;0;1171;9;0;0;1
112942;0;0;12-03-2020;3a;11a;1a;11a;32000;Caen;16;Vincennes;2700;38000;2;143;14;0;0;6
112944;0;0;12-03-2020;2a;Da;5a;5a;23000;Caen;16;Vincennes;2700;33000;2;360;12;0;0;7
112946;1;1.2;12-03-2020;Da;3a;1a;4a;20000;Caen;10;Vincennes;2100;33000;2;140;14;0;0;5
112947;1;1.4;12-03-2020;6a;11a;1a;3a;26000;Caen;16;Saint-Galmier;2600;30000;0;2067;12;0;0;9
112948;1;1.4;12-03-2020;1a;3a;11a;6a;23000;Caen;16;Caen;2450;26000;0;360;11;0;0;6
112949;0;0;12-03-2020;11a;1a;4a;3a;31000;Caen;16;Caen;2450;31000;0;3282;16;0;0;14
112962;1;1.4;12-03-2020;2a;2a;2a;Da;20000;Lyon-La Soie;8;Agen;2050;18000;0;1595;9;0;0;9
112963;1;1.8;12-03-2020;Da;2a;Da;Da;22000;Lyon-La Soie;14;Caen;2450;26000;2;1931;11;0;0;2
112964;1;2;12-03-2020;4a;2a;1a;8a;23000;Lyon-La Soie;11;Agen;2625;24000;2;821;11;0;0;6
112965;0;0;12-03-2020;4a;7a;1a;11a;40000;Lyon-La Soie;11;Le Croisé-Laroche;2825;31000;2;27;16;0;0;49
112966;1;1.3;12-03-2020;1a;12a;1a;3a;22000;Lyon-La Soie;13;Lyon-La Soie;2700;20000;2;22;15;0;0;2
112967;0;0;12-03-2020;1a;6a;7a;14a;6000;Lyon-La Soie;14;Lyon-La Soie;2700;17000;0;448;17;0;0;70
112968;1;2.6;12-03-2020;6a;7a;4a;1a;12000;Lyon-La Soie;15;Pontchâteau;2800;30000;2;407;18;0;0;37
112976;1;1.3;13-03-2020;4a;13a;1a;2a;42000;Enghien;14;Graignes;2700;19000;0;153;18;0;0;4
112977;0;0;13-03-2020;4a;5a;1a;1a;43000;Enghien;14;Vincennes;2700;38000;1;34;14;0;0;7
112978;0;0;13-03-2020;1a;3a;2a;7a;58000;Enghien;14;Agen;2625;49000;2;1;15;0;0;4
112979;1;2;13-03-2020;6a;Da;1a;Da;38000;Enghien;15;Vincennes;2700;44000;0;34;14;0;0;3
112980;1;1.5;13-03-2020;1a;3m;3a;8a;38000;Enghien;13;Vincennes;2850;33000;1;143;14;0;0;6
112982;0;0;13-03-2020;9a;Da;Da;1a;10000;Enghien;16;Vincennes;2850;11000;1;17370;16;0;0;4
112988;1;1.7;13-03-2020;3a;4a;9a;2a;6000;Mauquenchy;16;Saint-Brieuc;3150;20000;0;17368;18;0;0;
112992;1;2.4;13-03-2020;Da;2a;1a;2a;20000;Mauquenchy;17;Nantes;3000;14000;1;8785;11;0;0;
112993;0;0;13-03-2020;1a;Da;Da;Da;16000;Mauquenchy;14;Mauquenchy;2850;16000;2;6;12;0;0;7
112994;0;0;13-03-2020;Da;1a;1a;Da;23000;Mauquenchy;15;Nantes;3000;23000;0;13;15;0;0;2
112995;0;0;13-03-2020;4a;2a;5a;9a;31000;Mauquenchy;14;Vincennes;2850;50000;5;4269;13;0;0;7
113005;0;0;13-03-2020;4a;5a;4a;1a;21000;Cagnes-sur-Mer;14;Cagnes-sur-Mer;2150;25000;1;1931;11;0;0;8
113006;1;1.1;13-03-2020;2a;3a;3a;Da;29000;Cagnes-sur-Mer;10;Cagnes-sur-Mer;2925;28000;2;71;12;0;0;4
113007;0;0;13-03-2020;4a;Da;2a;2a;33000;Cagnes-sur-Mer;15;Vincennes;2850;90000;1;223;9;0;0;17
113008;0;0;13-03-2020;1a;2a;Da;4a;80000;Cagnes-sur-Mer;12;Cagnes-sur-Mer;2925;53000;5;718;16;0;0;8
113009;1;1.3;13-03-2020;3Dista;2a;10a;5a;29000;Cagnes-sur-Mer;11;Cagnes-sur-Mer;2925;28000;2;719;12;0;0;7
